# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 75K of event 'cpu-clock:HG'
# Event count (approx.): 1519000000000
#
# Overhead       Samples  Command  Shared Object                 Symbol                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
# ........  ............  .......  ............................  .............................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................     0.01%            11  pal-sgx  libhyrise_impl.so             [.] hyrise::AbstractDereferencedColumnTableScanImpl::_scan_reference_segment(hyrise::ReferenceSegment const&, hyrise::ChunkID, hyrise::RowIDPosList&)
     0.01%            11  pal-sgx  libhyrise_impl.so             [.] std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> >* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> >, boost::container::pmr::polymorphic_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> >*, boost::container::pmr::polymorphic_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> > > >(__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> >, boost::container::pmr::polymorphic_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> > > > >, __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> >, boost::container::pmr::polymorphic_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> >*, boost::container::pmr::polymorphic_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> > >&)
     0.01%            11  pal-sgx  libhyrise_impl.so             [.] std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> >::capacity() const
     0.01%            11  pal-sgx  libhyrise_impl.so             [.] std::vector<hyrise::AggregateResult<int, (hyrise::WindowFunction)2>, boost::container::pmr::polymorphic_allocator<hyrise::AggregateResult<int, (hyrise::WindowFunction)2> > >::reference (anonymous namespace)::get_or_add_result<std::integral_constant<bool, true>, boost::unordered::unordered_flat_map<unsigned long, unsigned long, std::hash<unsigned long>, std::equal_to<unsigned long>, boost::container::pmr::polymorphic_allocator<std::pair<unsigned long const, unsigned long> > >, std::vector<hyrise::AggregateResult<int, (hyrise::WindowFunction)2>, boost::container::pmr::polymorphic_allocator<hyrise::AggregateResult<int, (hyrise::WindowFunction)2> > >, unsigned long>(std::integral_constant<bool, true>, boost::unordered::unordered_flat_map<unsigned long, unsigned long, std::hash<unsigned long>, std::equal_to<unsigned long>, boost::container::pmr::polymorphic_allocator<std::pair<unsigned long const, unsigned long> > >&, std::vector<hyrise::AggregateResult<int, (hyrise::WindowFunction)2>, boost::container::pmr::polymorphic_allocator<hyrise::AggregateResult<int, (hyrise::WindowFunction)2> > >&, unsigned long&, hyrise::RowID const&)
     0.01%            11  pal-sgx  libhyrise_impl.so             [.] std::vector<std::vector<boost::container::small_vector<unsigned long, 4ul, boost::container::pmr::polymorphic_allocator<unsigned long>, void>, boost::container::pmr::polymorphic_allocator<boost::container::small_vector<unsigned long, 4ul, boost::container::pmr::polymorphic_allocator<unsigned long>, void> > >, boost::container::pmr::polymorphic_allocator<std::vector<boost::container::small_vector<unsigned long, 4ul, boost::container::pmr::polymorphic_allocator<unsigned long>, void>, boost::container::pmr::polymorphic_allocator<boost::container::small_vector<unsigned long, 4ul, boost::container::pmr::polymorphic_allocator<unsigned long>, void> > > > >::~vector()
     0.01%            11  pal-sgx  libhyrise_impl.so             [.] void boost::container::vector<unsigned long, boost::container::small_vector_allocator<unsigned long, boost::container::pmr::polymorphic_allocator<void>, void>, void>::assign<boost::container::vec_iterator<unsigned long*, true> >(boost::container::vec_iterator<unsigned long*, true>, boost::container::vec_iterator<unsigned long*, true>, boost::move_detail::disable_if_or<void, boost::move_detail::is_same<boost::move_detail::integral_constant<unsigned int, 1u>, boost::move_detail::integral_constant<unsigned int, 0u> >, boost::move_detail::is_convertible<boost::container::vec_iterator<unsigned long*, true>, unsigned long>, boost::container::dtl::is_input_iterator<boost::container::vec_iterator<unsigned long*, true>, has_iterator_category<boost::container::vec_iterator<unsigned long*, true> >::value>, boost::move_detail::bool_<false> >::type*)
     0.01%            11  pal-sgx  libhyrise_impl.so             [.] void boost::hana::detail::on_each<hyrise::resolve_data_type<hyrise::lossy_variant_cast<int>(boost::variant<boost::detail::variant::over_sequence<boost::mpl::l_item<mpl_::long_<6l>, hyrise::NullValue, boost::mpl::l_item<mpl_::long_<5l>, int, boost::mpl::l_item<mpl_::long_<4l>, long, boost::mpl::l_item<mpl_::long_<3l>, float, boost::mpl::l_item<mpl_::long_<2l>, double, boost::mpl::l_item<mpl_::long_<1l>, std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> >, boost::mpl::l_end> > > > > > >> const&)::{lambda(auto:1)#1}>(hyrise::detail::DataType, hyrise::lossy_variant_cast<int>(boost::variant<boost::detail::variant::over_sequence<boost::mpl::l_item<mpl_::long_<6l>, hyrise::NullValue, boost::mpl::l_item<mpl_::long_<5l>, int, boost::mpl::l_item<mpl_::long_<4l>, long, boost::mpl::l_item<mpl_::long_<3l>, float, boost::mpl::l_item<mpl_::long_<2l>, double, boost::mpl::l_item<mpl_::long_<1l>, std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> >, boost::mpl::l_end> > > > > > >> const&)::{lambda(auto:1)#1} const&)::{lambda(auto:1)#1}*>::operator()<boost::hana::pair<hyrise::detail::DataType, boost::hana::type_impl<int>::_> const&, boost::hana::pair<hyrise::detail::DataType, boost::hana::type_impl<long>::_> const&, boost::hana::pair<hyrise::detail::DataType, boost::hana::type_impl<float>::_> const&, boost::hana::pair<hyrise::detail::DataType, boost::hana::type_impl<double>::_> const&, boost::hana::pair<hyrise::detail::DataType, boost::hana::type_impl<std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> > >::_> const&>(boost::hana::pair<hyrise::detail::DataType, boost::hana::type_impl<int>::_> const&, boost::hana::pair<hyrise::detail::DataType, boost::hana::type_impl<long>::_> const&, boost::hana::pair<hyrise::detail::DataType, boost::hana::type_impl<float>::_> const&, boost::hana::pair<hyrise::detail::DataType, boost::hana::type_impl<double>::_> const&, boost::hana::pair<hyrise::detail::DataType, boost::hana::type_impl<std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> > >::_> const&) const
     0.01%            11  pal-sgx  libjemalloc.so.2              [.] extents_insert_locked
     0.01%            11  pal-sgx  libjemalloc.so.2              [.] je_arena_dalloc_bin_junked_locked
     0.01%            11  pal-sgx  libpal.so                     [.] _PalEventWait
     0.01%            10  pal-sgx  libhyrise_impl.so             [.] hyrise::AbstractTask::execute()
     0.01%            10  pal-sgx  libhyrise_impl.so             [.] hyrise::AbstractTask::set_as_predecessor_of(std::shared_ptr<hyrise::AbstractTask> const&)
     0.01%            10  pal-sgx  libhyrise_impl.so             [.] hyrise::RangeFilter<int>::build_filter(std::vector<int, boost::container::pmr::polymorphic_allocator<int> > const&, unsigned int)
     0.01%            10  pal-sgx  libhyrise_impl.so             [.] hyrise::ReferenceSegmentIterable<int, (hyrise::EraseReferencedSegmentType)0>::MultipleChunkIterator<__gnu_cxx::__normal_iterator<hyrise::RowID const*, std::vector<hyrise::RowID, boost::container::pmr::polymorphic_allocator<hyrise::RowID> > > >::_create_accessor(hyrise::ChunkID) const
     0.01%            10  pal-sgx  libhyrise_impl.so             [.] void hyrise::STLComparisonFunctorWrapper<std::not_equal_to>::operator()<int, std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> > >(int&, std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> > const&)
     0.01%            10  pal-sgx  libhyrise_impl.so             [.] void std::__merge_sort_loop<std::pair<hyrise::RowID, double>*, __gnu_cxx::__normal_iterator<std::pair<hyrise::RowID, double>*, std::vector<std::pair<hyrise::RowID, double>, std::allocator<std::pair<hyrise::RowID, double> > > >, long, __gnu_cxx::__ops::_Iter_comp_iter<hyrise::Sort::SortImpl<double>::sort(std::optional<hyrise::RowIDPosList> const&)::{lambda(auto:1)#1}::operator()<std::greater<void> >(std::greater<void>) const::{lambda(std::pair<hyrise::RowID, double>, std::pair<hyrise::RowID, double>)#1}> >(std::pair<hyrise::RowID, double>*, std::pair<hyrise::RowID, double>*, __gnu_cxx::__normal_iterator<std::pair<hyrise::RowID, double>*, std::vector<std::pair<hyrise::RowID, double>, std::allocator<std::pair<hyrise::RowID, double> > > >, long, __gnu_cxx::__ops::_Iter_comp_iter<hyrise::Sort::SortImpl<double>::sort(std::optional<hyrise::RowIDPosList> const&)::{lambda(auto:1)#1}::operator()<std::greater<void> >(std::greater<void>) const::{lambda(std::pair<hyrise::RowID, double>, std::pair<hyrise::RowID, double>)#1}>)
     0.01%            10  pal-sgx  libsysdb.so                   [.] bkeep_convert_tmp_vma_to_user
     0.01%            10  pal-sgx  libsysdb.so                   [.] debug_print_syscall_after
     0.01%             9  pal-sgx  libhyrise_impl.so             [.] __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> >, boost::container::pmr::polymorphic_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> > > > > std::__find_if<__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> >, boost::container::pmr::polymorphic_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> > > > >, __gnu_cxx::__ops::_Iter_equals_val<std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> > const> >(__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> >, boost::container::pmr::polymorphic_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> > > > >, __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> >, boost::container::pmr::polymorphic_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> > > > >, __gnu_cxx::__ops::_Iter_equals_val<std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> > const>, std::random_access_iterator_tag)
     0.01%             9  pal-sgx  libhyrise_impl.so             [.] boost::container::small_vector<unsigned long, 4ul, boost::container::pmr::polymorphic_allocator<unsigned long>, void>* std::__uninitialized_fill_n_a<boost::container::small_vector<unsigned long, 4ul, boost::container::pmr::polymorphic_allocator<unsigned long>, void>*, unsigned long, boost::container::small_vector<unsigned long, 4ul, boost::container::pmr::polymorphic_allocator<unsigned long>, void>, boost::container::pmr::polymorphic_allocator<boost::container::small_vector<unsigned long, 4ul, boost::container::pmr::polymorphic_allocator<unsigned long>, void> > >(boost::container::small_vector<unsigned long, 4ul, boost::container::pmr::polymorphic_allocator<unsigned long>, void>*, unsigned long, boost::container::small_vector<unsigned long, 4ul, boost::container::pmr::polymorphic_allocator<unsigned long>, void> const&, boost::container::pmr::polymorphic_allocator<boost::container::small_vector<unsigned long, 4ul, boost::container::pmr::polymorphic_allocator<unsigned long>, void> >&)
     0.01%             9  pal-sgx  libhyrise_impl.so             [.] boost::unordered::detail::foa::table_core<boost::unordered::detail::foa::flat_map_types<boost::container::small_vector<unsigned long, 4ul, boost::container::pmr::polymorphic_allocator<unsigned long>, void>, unsigned long>, boost::unordered::detail::foa::group15<boost::unordered::detail::foa::plain_integral>, boost::unordered::detail::foa::table_arrays, boost::unordered::detail::foa::plain_size_control, std::hash<boost::container::small_vector<unsigned long, 4ul, boost::container::pmr::polymorphic_allocator<unsigned long>, void> >, std::equal_to<boost::container::small_vector<unsigned long, 4ul, boost::container::pmr::polymorphic_allocator<unsigned long>, void> >, boost::container::pmr::polymorphic_allocator<std::pair<boost::container::small_vector<unsigned long, 4ul, boost::container::pmr::polymorphic_allocator<unsigned long>, void> const, unsigned long> > >::unchecked_rehash(boost::unordered::detail::foa::table_arrays<std::pair<boost::container::small_vector<unsigned long, 4ul, boost::container::pmr::polymorphic_allocator<unsigned long>, void> const, unsigned long>, boost::unordered::detail::foa::group15<boost::unordered::detail::foa::plain_integral>, boost::unordered::detail::foa::pow2_size_policy>&)
     0.01%             9  pal-sgx  libhyrise_impl.so             [.] hyrise::EqualDistinctCountHistogram<int>::from_column(hyrise::Table const&, hyrise::ColumnID, unsigned long, hyrise::HistogramDomain<int, void> const&)
     0.01%             9  pal-sgx  libhyrise_impl.so             [.] hyrise::probe_semi_anti<int, int, (hyrise::JoinMode)6>(std::vector<hyrise::Partition<int>, std::allocator<hyrise::Partition<int> > > const&, std::vector<std::optional<hyrise::PosHashTable<int> >, std::allocator<std::optional<hyrise::PosHashTable<int> > > > const&, std::vector<hyrise::RowIDPosList, std::allocator<hyrise::RowIDPosList> >&, hyrise::Table const&, hyrise::Table const&, std::vector<hyrise::OperatorJoinPredicate, std::allocator<hyrise::OperatorJoinPredicate> > const&)::{lambda()#1}::operator()() const
     0.01%             9  pal-sgx  libhyrise_impl.so             [.] std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> >::substr(unsigned long, unsigned long) const
     0.01%             9  pal-sgx  libhyrise_impl.so             [.] std::vector<hyrise::AggregateResult<int, (hyrise::WindowFunction)4>, boost::container::pmr::polymorphic_allocator<hyrise::AggregateResult<int, (hyrise::WindowFunction)4> > >::reference (anonymous namespace)::get_or_add_result<std::integral_constant<bool, false>, boost::unordered::unordered_flat_map<unsigned long, unsigned long, std::hash<unsigned long>, std::equal_to<unsigned long>, boost::container::pmr::polymorphic_allocator<std::pair<unsigned long const, unsigned long> > >, std::vector<hyrise::AggregateResult<int, (hyrise::WindowFunction)4>, boost::container::pmr::polymorphic_allocator<hyrise::AggregateResult<int, (hyrise::WindowFunction)4> > >, unsigned long>(std::integral_constant<bool, false>, boost::unordered::unordered_flat_map<unsigned long, unsigned long, std::hash<unsigned long>, std::equal_to<unsigned long>, boost::container::pmr::polymorphic_allocator<std::pair<unsigned long const, unsigned long> > >&, std::vector<hyrise::AggregateResult<int, (hyrise::WindowFunction)4>, boost::container::pmr::polymorphic_allocator<hyrise::AggregateResult<int, (hyrise::WindowFunction)4> > >&, unsigned long&, hyrise::RowID const&)
     0.01%             9  pal-sgx  libhyrise_impl.so             [.] void hyrise::ValueSegmentIterable<float>::_on_with_iterators<hyrise::segment_iterate<float, (hyrise::EraseTypes)0, hyrise::AggregateHash::_aggregate_segment<float, (hyrise::WindowFunction)2, hyrise::EmptyAggregateKey>(hyrise::ChunkID, hyrise::ColumnID, hyrise::AbstractSegment const&, std::vector<std::conditional<std::is_same_v<hyrise::EmptyAggregateKey, boost::container::small_vector<unsigned long, 4ul, boost::container::pmr::polymorphic_allocator<unsigned long>, void> >, std::vector<hyrise::EmptyAggregateKey, boost::container::pmr::polymorphic_allocator<hyrise::EmptyAggregateKey> >, uninitialized_vector<hyrise::EmptyAggregateKey, boost::container::pmr::polymorphic_allocator<hyrise::EmptyAggregateKey> > >::type, boost::container::pmr::polymorphic_allocator<std::conditional<std::is_same_v<hyrise::EmptyAggregateKey, boost::container::small_vector<unsigned long, 4ul, boost::container::pmr::polymorphic_allocator<unsigned long>, void> >, std::vector<hyrise::EmptyAggregateKey, boost::container::pmr::polymorphic_allocator<hyrise::EmptyAggregateKey> >, uninitialized_vector<hyrise::EmptyAggregateKey, boost::container::pmr::polymorphic_allocator<hyrise::EmptyAggregateKey> > >::type> >&)::{lambda(auto:1 const&)#2}>(hyrise::AbstractSegment const&, hyrise::AggregateHash::_aggregate_segment<float, (hyrise::WindowFunction)2, hyrise::EmptyAggregateKey>(hyrise::ChunkID, hyrise::ColumnID, hyrise::AbstractSegment const&, std::vector<std::conditional<std::is_same_v<hyrise::EmptyAggregateKey, boost::container::small_vector<unsigned long, 4ul, boost::container::pmr::polymorphic_allocator<unsigned long>, void> >, std::vector<hyrise::EmptyAggregateKey, boost::container::pmr::polymorphic_allocator<hyrise::EmptyAggregateKey> >, uninitialized_vector<hyrise::EmptyAggregateKey, boost::container::pmr::polymorphic_allocator<hyrise::EmptyAggregateKey> > >::type, boost::container::pmr::polymorphic_allocator<std::conditional<std::is_same_v<hyrise::EmptyAggregateKey, boost::container::small_vector<unsigned long, 4ul, boost::container::pmr::polymorphic_allocator<unsigned long>, void> >, std::vector<hyrise::EmptyAggregateKey, boost::container::pmr::polymorphic_allocator<hyrise::EmptyAggregateKey> >, uninitialized_vector<hyrise::EmptyAggregateKey, boost::container::pmr::polymorphic_allocator<hyrise::EmptyAggregateKey> > >::type> >&)::{lambda(auto:1 const&)#2} const&)::{lambda(auto:1, auto:2)#1}>(hyrise::segment_iterate<float, (hyrise::EraseTypes)0, hyrise::AggregateHash::_aggregate_segment<float, (hyrise::WindowFunction)2, hyrise::EmptyAggregateKey>(hyrise::ChunkID, hyrise::ColumnID, hyrise::AbstractSegment const&, std::vector<std::conditional<std::is_same_v<hyrise::EmptyAggregateKey, boost::container::small_vector<unsigned long, 4ul, boost::container::pmr::polymorphic_allocator<unsigned long>, void> >, std::vector<hyrise::EmptyAggregateKey, boost::container::pmr::polymorphic_allocator<hyrise::EmptyAggregateKey> >, uninitialized_vector<hyrise::EmptyAggregateKey, boost::container::pmr::polymorphic_allocator<hyrise::EmptyAggregateKey> > >::type, boost::container::pmr::polymorphic_allocator<std::conditional<std::is_same_v<hyrise::EmptyAggregateKey, boost::container::small_vector<unsigned long, 4ul, boost::container::pmr::polymorphic_allocator<unsigned long>, void> >, std::vector<hyrise::EmptyAggregateKey, boost::container::pmr::polymorphic_allocator<hyrise::EmptyAggregateKey> >, uninitialized_vector<hyrise::EmptyAggregateKey, boost::container::pmr::polymorphic_allocator<hyrise::EmptyAggregateKey> > >::type> >&)::{lambda(auto:1 const&)#2}>(hyrise::AbstractSegment const&, hyrise::AggregateHash::_aggregate_segment<float, (hyrise::WindowFunction)2, hyrise::EmptyAggregateKey>(hyrise::ChunkID, hyrise::ColumnID, hyrise::AbstractSegment const&, std::vector<std::conditional<std::is_same_v<hyrise::EmptyAggregateKey, boost::container::small_vector<unsigned long, 4ul, boost::container::pmr::polymorphic_allocator<unsigned long>, void> >, std::vector<hyrise::EmptyAggregateKey, boost::container::pmr::polymorphic_allocator<hyrise::EmptyAggregateKey> >, uninitialized_vector<hyrise::EmptyAggregateKey, boost::container::pmr::polymorphic_allocator<hyrise::EmptyAggregateKey> > >::type, boost::container::pmr::polymorphic_allocator<std::conditional<std::is_same_v<hyrise::EmptyAggregateKey, boost::container::small_vector<unsigned long, 4ul, boost::container::pmr::polymorphic_allocator<unsigned long>, void> >, std::vector<hyrise::EmptyAggregateKey, boost::container::pmr::polymorphic_allocator<hyrise::EmptyAggregateKey> >, uninitialized_vector<hyrise::EmptyAggregateKey, boost::container::pmr::polymorphic_allocator<hyrise::EmptyAggregateKey> > >::type> >&)::{lambda(auto:1 const&)#2} const&)::{lambda(auto:1, auto:2)#1} const&) const
     0.01%             9  pal-sgx  libsysdb.so                   [.] remove_r_debug
     0.01%             8  pal-sgx  libc.so.6                     [.] __mmap
     0.01%             8  pal-sgx  libhyrise_impl.so             [.] _ZN5boost4hana6detail8variadic11foldl1_implILj6ENS0_4whenILb1EEEE5applyIZN6hyrise28resolve_encoded_segment_typeINSt7__cxx1112basic_stringIcSt11char_traitsIcENS_9container3pmr21polymorphic_allocatorIcEEEEZNKS8_24ReferenceSegmentIterableISI_LNS8_26EraseReferencedSegmentTypeE0EE18_on_with_iteratorsIZNS8_15segment_iterateISI_LNS8_10EraseTypesE0EZZNS8_19ExpressionEvaluator44_materialize_segment_if_not_yet_materializedENS8_8ColumnIDEENK3$_0clINS0_10basic_typeISI_EEEEDaT_EUlRKSV_E0_EEvRKNS8_15AbstractSegmentERKT1_EUlSV_T0_E_EEvSX_EUlSX_E_EEvRKNS8_22AbstractEncodedSegmentERKS15_EUlSV_S15_E_bRKNS0_4pairINS8_13enum_constantINS8_12EncodingTypeELS1G_1EEENS0_9type_implINS8_12TemplateTypeINS8_17DictionarySegmentEEEE1_EEERKNS1E_INS1F_IS1G_LS1G_2EEENS1I_INS1J_INS8_16RunLengthSegmentEEEE1_EEERKNS1E_INS1F_IS1G_LS1G_3EEENS1I_INS1J_INS8_28FixedStringDictionarySegmentEEEE1_EEERKNS1E_INS1F_IS1G_LS1G_4EEENS1I_INS1J_INS8_23FrameOfReferenceSegmentEEEE1_EEERKNS1E_INS1F_IS1G_LS1G_5EEENS1I_INS1J_INS8_10LZ4SegmentEEEE1_EEEEEDcOSV_OS15_OS12_OT2_OT3_OT4_OT5_
     0.01%             8  pal-sgx  libhyrise_impl.so             [.] _ZN6hyrise20resolve_segment_typeIiNS_15AbstractSegmentEZNKS_24ReferenceSegmentIterableIiLNS_26EraseReferencedSegmentTypeE0EE18_on_with_iteratorsIZNS_15segment_iterateIiLNS_10EraseTypesE0EZNS_13AggregateHash18_aggregate_segmentIiLNS_14WindowFunctionE2EmEEvNS_7ChunkIDENS_8ColumnIDERKS1_RSt6vectorINSt11conditionalIXsr3stdE9is_same_vIT1_N5boost9container12small_vectorImLm4ENSJ_3pmr21polymorphic_allocatorImEEvEEEESF_ISH_NSM_ISH_EEE20uninitialized_vectorISH_SP_EE4typeENSM_ISU_EEEEUlRKT_E_EEvSE_RKSH_EUlSY_T0_E_EEvS10_EUlS10_E_EENSt9enable_ifIXsr3stdE9is_same_vIS1_NSt12remove_constIS14_E4typeEEEvE4typeERS14_S13_
     0.01%             8  pal-sgx  libhyrise_impl.so             [.] auto hyrise::AggregateHash::_partition_by_groupby_keys<unsigned long>()::{lambda()#1}::operator()() const::{lambda(auto:1)#1}::operator()<boost::hana::basic_type<std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> > > >(boost::hana::basic_type<std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> > >) const::{lambda(auto:1 const&)#1}::operator()<hyrise::SegmentPosition<std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> > > >(hyrise::SegmentPosition<std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> > > const&) const
     0.01%             8  pal-sgx  libhyrise_impl.so             [.] hyrise::AbstractHistogram<int>::estimate_cardinality_and_distinct_count(hyrise::PredicateCondition, boost::variant<boost::detail::variant::over_sequence<boost::mpl::l_item<mpl_::long_<6l>, hyrise::NullValue, boost::mpl::l_item<mpl_::long_<5l>, int, boost::mpl::l_item<mpl_::long_<4l>, long, boost::mpl::l_item<mpl_::long_<3l>, float, boost::mpl::l_item<mpl_::long_<2l>, double, boost::mpl::l_item<mpl_::long_<1l>, std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> >, boost::mpl::l_end> > > > > > >> const&, std::optional<boost::variant<boost::detail::variant::over_sequence<boost::mpl::l_item<mpl_::long_<6l>, hyrise::NullValue, boost::mpl::l_item<mpl_::long_<5l>, int, boost::mpl::l_item<mpl_::long_<4l>, long, boost::mpl::l_item<mpl_::long_<3l>, float, boost::mpl::l_item<mpl_::long_<2l>, double, boost::mpl::l_item<mpl_::long_<1l>, std::__cxx11::basic_string<char, std::char_traits<char>, boost::container::pmr::polymorphic_allocator<char> >, boost::mpl::l_end> > > > > > >> > const&) const
     0.01%             8  pal-sgx  libhyrise_impl.so             [.] hyrise::NodeQueueScheduler::queues() const
     0.01%             8  pal-sgx  libhyrise_impl.so             [.] hyrise::StoredTableNode::_on_shallow_hash() const
